subject_id,group,p,scenario,channel_set,n_channels,channels,ft_strategy,seed,encoder_checkpoint,lr_encoder,lr_head,weight_decay,warmup_epochs,status,error,selected_threshold,val_f1_at_selected_threshold,n_calib,n_val,n_test,n_pos_calib,n_pos_val,n_pos_test,best_epoch,best_val_loss,stopped_epoch,auc,accuracy,f1,precision,recall,fdr,run_tag,history_path,predictions_path
subj_064,benchmark,100,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.38,0.40672268907563025,6824.0,1365.0,2924.0,799.0,160.0,344.0,4.0,0.5255458819778848,14.0,0.7991448080043266,0.7034883720930233,0.3758099352051836,0.24976076555023924,0.7587209302325582,0.6826582054459431,ch7__benchmark__subj_064__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_064__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_064__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_066,benchmark,0,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,,,error,"ValueError('Channel mismatch: X has C=7, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_066,benchmark,10,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.05,0.2074074074074074,604.0,121.0,2586.0,72.0,14.0,305.0,1.0,0.6962522086033152,11.0,0.5073091324627537,0.11794276875483373,0.2109996540989277,0.11794276875483373,1.0,3.1045048986223394e-05,ch7__benchmark__subj_066__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_066__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_066__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_066,benchmark,20,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.05,0.2140221402214022,1207.0,242.0,2586.0,144.0,29.0,305.0,1.0,0.6957167372230656,11.0,0.48806318770168394,0.11794276875483373,0.2109996540989277,0.11794276875483373,1.0,0.0038868508450639844,ch7__benchmark__subj_066__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_066__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_066__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_066,benchmark,40,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.365,0.30670926517571884,2415.0,483.0,2586.0,288.0,58.0,305.0,5.0,0.7459272953294078,15.0,0.6044357881573368,0.4385150812064965,0.23336853220696938,0.13908118313404658,0.7245901639344262,0.06523107520197136,ch7__benchmark__subj_066__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_066__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_066__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_066,benchmark,60,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.35,0.24864864864864866,3621.0,725.0,2586.0,431.0,86.0,305.0,2.0,0.6813353612505156,12.0,0.6249372938242502,0.419953596287703,0.2416582406471183,0.14285714285714285,0.7836065573770492,0.08391210745592531,ch7__benchmark__subj_066__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_066__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_066__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_066,benchmark,100,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.4,0.31955922865013775,6036.0,1208.0,2586.0,719.0,144.0,305.0,2.0,0.5853123980642154,12.0,0.7333352498544642,0.5920340293890178,0.3017868960953011,0.1890547263681592,0.7475409836065574,0.3453626575470933,ch7__benchmark__subj_066__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_066__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_066__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_067,benchmark,0,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,,,error,"ValueError('Channel mismatch: X has C=7, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_067,benchmark,10,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.05,0.20987654320987653,721.0,145.0,3089.0,85.0,17.0,364.0,1.0,0.6963327177639665,11.0,0.5350080653291662,0.11783748786014892,0.21083116130900667,0.11783748786014892,1.0,0.009770819899491093,ch7__benchmark__subj_067__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_067__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_067__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_067,benchmark,20,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.05,0.21052631578947367,1442.0,289.0,3089.0,171.0,34.0,364.0,1.0,0.6895064389829405,11.0,0.5051134186914004,0.11783748786014892,0.21083116130900667,0.11783748786014892,1.0,3.262473563307508e-05,ch7__benchmark__subj_067__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_067__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_067__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_067,benchmark,40,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.07,0.2087227414330218,2884.0,577.0,3089.0,342.0,68.0,364.0,1.0,0.7457734555057678,11.0,0.5054410726887792,0.13629006150857884,0.20971563981042654,0.11752988047808766,0.9725274725274725,8.020508424565095e-05,ch7__benchmark__subj_067__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_067__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_067__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_067,benchmark,60,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.4,0.2556131260794473,4326.0,866.0,3089.0,512.0,102.0,364.0,4.0,0.6602412215831924,14.0,0.6385129549349732,0.4645516348332794,0.24954627949183303,0.14945652173913043,0.7554945054945055,0.03596138308690626,ch7__benchmark__subj_067__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_067__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_067__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_067,benchmark,100,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.4,0.4680073126142596,7210.0,1442.0,3089.0,854.0,171.0,364.0,5.0,0.5064167408027199,15.0,0.7443351144268576,0.7559080608611201,0.3599320882852292,0.26044226044226043,0.5824175824175825,0.42812115552266045,ch7__benchmark__subj_067__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_067__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_067__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_076,benchmark,0,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,,,error,"ValueError('Channel mismatch: X has C=7, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_076,benchmark,10,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.05,0.20192307692307693,934.0,187.0,4005.0,104.0,21.0,445.0,2.0,0.6977500711532838,12.0,0.5440506249210959,0.1111111111111111,0.2,0.1111111111111111,1.0,0.005705074978198271,ch7__benchmark__subj_076__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_076__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_076__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_076,benchmark,20,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.4,0.20240963855421687,1869.0,374.0,4005.0,208.0,42.0,445.0,1.0,0.6915465427592477,11.0,0.5403654841560409,0.11335830212234707,0.20040531411844179,0.11136136136136136,1.0,0.0073300070267034185,ch7__benchmark__subj_076__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_076__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_076__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_076,benchmark,40,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.4,0.21683309557774608,3738.0,748.0,4005.0,416.0,83.0,445.0,1.0,0.7056197186204839,11.0,0.570938012877162,0.2833957553058677,0.20454545454545456,0.1166613974075245,0.8292134831460675,0.020182130238371624,ch7__benchmark__subj_076__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_076__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_076__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_076,benchmark,60,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.4,0.22657952069716775,5608.0,1122.0,4005.0,625.0,125.0,445.0,1.0,0.6698051603932644,11.0,0.5779080924125742,0.28389513108614234,0.21035242290748898,0.1198619391277063,0.8584269662921349,0.017441064920746065,ch7__benchmark__subj_076__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_076__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_076__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_076,benchmark,100,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.4,0.40476190476190477,9346.0,1870.0,4005.0,1041.0,208.0,445.0,3.0,0.5695958127312482,13.0,0.7554554349198334,0.7757802746566792,0.3594864479315264,0.26332288401253917,0.5662921348314607,0.4608416604466135,ch7__benchmark__subj_076__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_076__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_076__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_077,benchmark,0,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,,,error,"ValueError('Channel mismatch: X has C=7, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_077,benchmark,10,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.395,0.4482758620689655,907.0,182.0,3888.0,101.0,20.0,431.0,6.0,0.6211838800828535,16.0,0.850598704535067,0.8479938271604939,0.5037783375314862,0.39473684210526316,0.6960556844547564,1.1343191043217604,ch7__benchmark__subj_077__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_077__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_077__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_077,benchmark,20,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.4,0.4195804195804196,1815.0,363.0,3888.0,203.0,41.0,431.0,4.0,0.6193257865826945,14.0,0.893599992483055,0.8011831275720165,0.487740225314778,0.34137291280148424,0.8538283062645011,1.5740250366475168,ch7__benchmark__subj_077__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_077__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_077__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_077,benchmark,40,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.4,0.4416403785488959,3629.0,726.0,3888.0,405.0,81.0,431.0,4.0,0.407776332837491,14.0,0.9290433949208271,0.79809670781893,0.4964720974983964,0.34308510638297873,0.8979118329466357,2.190055523777101,ch7__benchmark__subj_077__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_077__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_077__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_077,benchmark,60,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.395,0.4942263279445728,5444.0,1089.0,3888.0,608.0,122.0,431.0,5.0,0.39512621558761385,15.0,0.9405604285195579,0.79809670781893,0.5022194039315155,0.34554973821989526,0.9187935034802784,2.3777860628597796,ch7__benchmark__subj_077__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_077__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_077__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_077,benchmark,100,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.4,0.5412130637636081,9073.0,1815.0,3888.0,1013.0,203.0,431.0,4.0,0.361927518207508,14.0,0.9388899217230986,0.8659979423868313,0.5874901029295329,0.44591346153846156,0.8607888631090487,2.8744054653798794,ch7__benchmark__subj_077__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_077__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_077__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_078,benchmark,0,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,,,error,"ValueError('Channel mismatch: X has C=7, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_078,benchmark,10,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.05,0.20066889632107024,1341.0,269.0,5748.0,149.0,30.0,637.0,1.0,0.7055421074970061,11.0,0.5086967285446755,0.11082115518441196,0.1995301487862177,0.11082115518441196,1.0,0.0008698070426481115,ch7__benchmark__subj_078__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_078__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_078__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_078,benchmark,20,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.4,0.20240137221269297,2683.0,537.0,5748.0,299.0,60.0,637.0,1.0,0.7789670240057691,11.0,0.5129977912631573,0.1348295059151009,0.19777383448943378,0.11021215390147429,0.9623233908948194,1.4955129169925254e-05,ch7__benchmark__subj_078__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_078__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_078__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_078,benchmark,40,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.38,0.20101351351351351,5365.0,1073.0,5748.0,597.0,119.0,637.0,2.0,0.7084705474103374,12.0,0.5259384520781507,0.11082115518441196,0.1995301487862177,0.11082115518441196,1.0,0.0036570293967649456,ch7__benchmark__subj_078__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_078__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_078__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_078,benchmark,60,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.28,0.20078962210941906,8049.0,1610.0,5748.0,896.0,179.0,637.0,4.0,0.6989929066681714,14.0,0.5125624019606188,0.1407446068197634,0.1991243716555862,0.11103074141048824,0.9638932496075353,0.0006793984800464408,ch7__benchmark__subj_078__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_078__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_078__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_078,benchmark,100,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.4,0.21546052631578946,13414.0,2683.0,5748.0,1493.0,299.0,637.0,10.0,0.6802992546820525,20.0,0.5513662623817193,0.29662491301322197,0.20272135673437192,0.11592241768155165,0.8069073783359497,0.003944516679529022,ch7__benchmark__subj_078__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_078__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_078__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_079,benchmark,0,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,,,error,"ValueError('Channel mismatch: X has C=7, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
subj_079,benchmark,10,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.05,0.20064724919093851,1386.0,278.0,5935.0,154.0,31.0,659.0,1.0,0.6937898504648278,11.0,0.499523280040404,0.11103622577927548,0.19987867758568395,0.11103622577927548,1.0,1.0684314253622719e-05,ch7__benchmark__subj_079__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_079__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_079__p10__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_079,benchmark,20,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.325,0.2003338898163606,2770.0,554.0,5935.0,307.0,61.0,659.0,1.0,0.7118874441845753,11.0,0.4908967339721429,0.1155855096882898,0.19972556792193932,0.11101694915254237,0.9939301972685888,0.00013960015456559384,ch7__benchmark__subj_079__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_079__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_079__p20__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_079,benchmark,40,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.32,0.2001627339300244,5540.0,1108.0,5935.0,614.0,123.0,659.0,1.0,0.7083354983949489,11.0,0.49086049462679804,0.11878685762426285,0.20030581039755352,0.11137561639177011,0.9939301972685888,0.00011989675547299848,ch7__benchmark__subj_079__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_079__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_079__p40__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_079,benchmark,60,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.345,0.2014230979748221,8311.0,1663.0,5935.0,922.0,184.0,659.0,4.0,0.6982396143570909,14.0,0.49936207247638986,0.13529907329401852,0.19912609238451934,0.11097582188206645,0.9681335356600911,0.00023761539944863557,ch7__benchmark__subj_079__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_079__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_079__p60__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_079,benchmark,100,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,0.0001,,ok,,0.05,0.19948018193632228,13851.0,2771.0,5935.0,1536.0,307.0,659.0,1.0,0.6971798870848301,11.0,0.4810509927854941,0.11103622577927548,0.19987867758568395,0.11103622577927548,1.0,0.00042860976256143873,ch7__benchmark__subj_079__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/history/ch7__benchmark__subj_079__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.csv,/kaggle/working/stage5_results/channel_ablation/ch7/stage5_channel_ablation_scratch_benchmark/scratch/predictions/ch7__benchmark__subj_079__p100__scratch__seed42__lre1em05__lrh1em04__wd1em04.npz
subj_080,benchmark,0,scratch,ch7,7,"Cz,Pz,Oz,P3,P4,PO7,PO8",,42,,,,,,error,"ValueError('Channel mismatch: X has C=7, mean=14, std=14')",,,,,,,,,,,,,,,,,,,,
