subject_id,group,p,scenario,ft_strategy,seed,encoder_checkpoint,lr_encoder,lr_head,weight_decay,warmup_epochs,selected_threshold,val_f1_at_selected_threshold,n_calib,n_val,n_test,n_pos_calib,n_pos_val,n_pos_test,best_epoch,best_val_loss,stopped_epoch,auc,accuracy,f1,precision,recall,fdr,run_tag,history_path,predictions_path,status,error,ssl_epoch,ssl_checkpoint,run_part
subj_124,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.39,0.2841225626740947,9299,1860,3984,1424,285,812,1,0.6979335763121164,11,0.5267247591300729,0.2281626506024096,0.3402703282557391,0.2060275396206806,0.9766009852216748,0.0007233303586344,benchmark__subj_124__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_125,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.33,0.2236842105263158,6808,1362,2917,851,170,723,1,0.686434018629413,11,0.5039608841414596,0.2499142955090846,0.3979086406164006,0.2483682583304706,1.0,2.4561883772559128e-06,benchmark__subj_125__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_126,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.35,0.2512562814070351,8953,1791,3836,1255,251,799,2,0.6950484919920772,12,0.511695554576576,0.2374869655891553,0.3466607102970739,0.210984230560087,0.9712140175219024,0.0059364697983957,benchmark__subj_126__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_127,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.4854368932038835,5946,1190,2548,820,164,637,6,0.5411658317101102,16,0.763178885852131,0.739010989010989,0.5372303409881698,0.4825,0.6059654631083202,0.5557249409035959,benchmark__subj_127__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_128,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.2962138084632517,11807,2362,5059,1812,362,1021,2,0.6799054495062896,12,0.5812415500347095,0.5050405218422613,0.3509590461378953,0.2386323581247797,0.66307541625857,0.0319225776507709,benchmark__subj_128__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_129,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.395,0.2845326716294458,7943,1589,3403,1095,219,764,2,0.6657488867874938,12,0.5735218698975695,0.2915074933881869,0.3810012836970475,0.2369849888214628,0.9712041884816754,0.0521274826090304,benchmark__subj_129__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_130,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.2544459644322845,6216,1244,2664,749,150,666,4,0.6889415757065801,14,0.5553669284900516,0.5521771771771772,0.3691168693812797,0.2848979591836734,0.524024024024024,0.0222849380480307,benchmark__subj_130__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_131,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.385,0.2846094354215004,8669,1734,3714,1244,249,789,1,0.696815785927206,11,0.5541884674964523,0.3815293484114163,0.3592747559274756,0.2303290414878397,0.8162230671736375,0.0034753556479934,benchmark__subj_131__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_132,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.395,0.2337417530631479,7103,1421,3043,903,181,734,1,0.6973857885511051,11,0.5015922176343487,0.2556687479461058,0.3840087027468045,0.2398912674142032,0.9618528610354224,2.9395739739005005e-05,benchmark__subj_132__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_133,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.33,0.2389248382279741,8917,1784,3821,1207,241,798,2,0.6964645992480052,12,0.5137417642684282,0.2093692750588851,0.345679012345679,0.208955223880597,1.0,1.291994450355222e-05,benchmark__subj_133__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_134,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.37,0.2386554621848739,8557,1712,3666,1137,227,785,3,0.6855873175870593,13,0.5350543976901155,0.262684124386252,0.3522645578720345,0.2169421487603305,0.9363057324840764,0.0049857593283754,benchmark__subj_134__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_155,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.384452296819788,11698,2340,5013,1613,323,775,14,0.5399833394930913,24,0.6897407480704533,0.5384001595850788,0.3350574712643678,0.2155268022181146,0.752258064516129,0.2421023156502606,benchmark__subj_155__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_156,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.4169491525423728,5434,1087,2328,945,189,194,11,0.6233942985205664,21,0.7937105672518574,0.6563573883161512,0.2779783393501805,0.1684901531728665,0.7938144329896907,0.6441727837281626,benchmark__subj_156__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_157,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.365,0.2413336861603598,16821,3365,7209,2291,458,955,1,0.6894867160699343,11,0.4213289254039717,0.2527396310167846,0.1927169189270193,0.1124519062609303,0.6732984293193718,0.0049070126385549,benchmark__subj_157__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_158,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.395,0.3576537911301859,11448,2290,4905,1621,324,705,9,0.5870352611791619,19,0.8707629179331308,0.7418960244648318,0.4841075794621027,0.3396226415094339,0.8425531914893617,1.3795066479727405,benchmark__subj_158__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_159,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.39,0.2613636363636363,7738,1548,3315,1152,230,367,1,0.7002332828149623,11,0.5146554815715823,0.1173453996983408,0.1992337164750957,0.1107392759355034,0.9918256130790192,0.0022270537262383,benchmark__subj_159__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,part2
subj_051,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.355,0.2162565249813572,6230,1246,2670,740,148,314,1,0.6904497547478775,11,0.5728509943442951,0.1677902621722846,0.2148409893992932,0.1208267090620031,0.9681528662420382,0.0164103848333802,benchmark__subj_051__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_052,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.395,0.2368640533778148,6506,1302,2788,762,152,328,2,0.671188542278864,12,0.5930894308943089,0.2826398852223816,0.2181391712275215,0.1251121076233184,0.850609756097561,0.0426762041781356,benchmark__subj_052__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_053,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.2537562604340567,8113,1623,3476,959,192,409,4,0.6744124259907599,14,0.6329919491582849,0.4591484464902186,0.2419354838709677,0.1448575567358763,0.7334963325183375,0.1137865119949552,benchmark__subj_053__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_055,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.4007155635062612,6838,1368,2930,809,162,346,5,0.562726965947458,15,0.7363443780311029,0.7187713310580205,0.3167495854063018,0.2220930232558139,0.5520231213872833,0.4438512613764749,benchmark__subj_055__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_056,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.2141538461538461,7722,1545,3309,909,182,388,2,0.6937670215819646,12,0.5201840035011311,0.1350861287398005,0.2102649006622516,0.1177379480840543,0.981958762886598,0.0013087155291585,benchmark__subj_056__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_057,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.37,0.2528735632183908,8590,1718,3681,1012,202,434,4,0.6662600532399623,14,0.5841379280981096,0.4376528117359413,0.2270351008215086,0.1354723707664884,0.7004608294930875,0.0400237755255441,benchmark__subj_057__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_058,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.2795941375422773,7324,1465,3138,867,173,369,3,0.6550702421738426,13,0.6587303684521135,0.5455704270235819,0.270961145194274,0.1669817265280403,0.7181571815718157,0.1609597657255541,benchmark__subj_058__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_059,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.395,0.2523584905660377,6316,1264,2706,744,149,318,5,0.6915487428254719,15,0.5776366107265889,0.4944567627494456,0.2279909706546275,0.1389270976616231,0.6352201257861635,0.0399986777939474,benchmark__subj_059__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_060,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.3801652892561983,6072,1215,2601,718,144,306,4,0.5139499347886921,14,0.7686132114428924,0.629757785467128,0.3242105263157894,0.2064343163538874,0.7549019607843137,0.5523508807731681,benchmark__subj_060__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_061,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.2269187986651835,10666,2134,4570,1253,251,536,3,0.6714975875230627,13,0.6119601854386966,0.35054704595186,0.2286902286902287,0.1328502415458937,0.8208955223880597,0.0970268683895729,benchmark__subj_061__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_062,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.2711864406779661,5710,1142,2446,680,136,288,4,0.6444253828604877,14,0.71184578055813,0.4946852003270646,0.2660332541567696,0.160458452722063,0.7777777777777778,0.2959544493513986,benchmark__subj_062__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_063,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.295,0.2123817712811694,10400,2080,4456,1237,247,525,2,0.6969381259037898,12,0.5712018025220773,0.117818671454219,0.2108010439670748,0.117818671454219,1.0,0.0326545616204427,benchmark__subj_063__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_064,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.2462356067316209,6824,1365,2924,799,160,344,4,0.6593633591910422,14,0.6629811159185145,0.3669630642954856,0.2441812984891792,0.142042755344418,0.8691860465116279,0.1744483254888877,benchmark__subj_064__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_066,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.39,0.3186813186813186,6036,1208,2586,719,144,305,4,0.5712460228149464,14,0.735330348351672,0.5529775715390565,0.2976913730255164,0.1826994780014914,0.8032786885245902,0.3874230251027832,benchmark__subj_066__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_067,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.37,0.3895705521472393,7210,1442,3089,854,171,364,5,0.6114761238289937,15,0.6948462546627684,0.7196503722887666,0.3072,0.2167042889390519,0.5274725274725275,0.2723797522236608,benchmark__subj_067__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_076,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.3223819301848049,9346,1870,4005,1041,208,445,4,0.5906556046582798,14,0.7171828052013635,0.6526841448189763,0.2964087000505817,0.1912532637075718,0.6584269662921348,0.2871596276724126,benchmark__subj_076__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_077,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.6110183639398998,9073,1815,3888,1013,203,431,4,0.3031658842872325,14,0.9599715966863696,0.8940329218106996,0.656093489148581,0.5123859191655802,0.9118329466357308,3.9072268604782208,benchmark__subj_077__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_078,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.2134590655807972,13414,2683,5748,1493,299,637,3,0.6815986979198776,13,0.559594275529094,0.2832289491997216,0.2058596761757903,0.1173368490441661,0.8383045525902669,0.0135820914015049,benchmark__subj_078__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_079,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.1998697916666666,13851,2771,5935,1536,307,659,1,0.6935377571609467,11,0.5241595635632366,0.1128896377422072,0.2002126689958985,0.1112424037812289,1.0,0.0028646878464991,benchmark__subj_079__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_080,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.7652173913043478,8872,1775,3802,986,197,422,4,0.2170628474463879,14,0.9827434869177486,0.9466070489216202,0.7900723888314375,0.7009174311926606,0.90521327014218,5.390320841081705,benchmark__subj_080__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_081,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.4050955414012739,9502,1901,4071,1058,212,453,4,0.5347451747623887,14,0.8206032628127451,0.7629575042986981,0.4039530574428659,0.2804459691252144,0.7218543046357616,0.8558208590633343,benchmark__subj_081__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_082,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.3053589484327603,9462,1893,4055,1054,211,451,3,0.6229442106122008,13,0.73094689074224,0.6108508014796548,0.293010752688172,0.1836047164514317,0.7250554323725056,0.3692898626253101,benchmark__subj_082__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_083,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.225563909774436,13034,2607,5586,1450,290,620,3,0.6900762541110277,13,0.5695198316292726,0.501969208736126,0.2154540327129159,0.1305536568694463,0.6161290322580645,0.0328702960171285,benchmark__subj_083__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_084,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.3215211754537597,9943,1989,4261,1106,221,470,2,0.5610646416998317,12,0.7178701515908338,0.551044355785027,0.2767485822306238,0.1682758620689655,0.7787234042553192,0.3143622363923136,benchmark__subj_084__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_085,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.2983333333333333,10748,2150,4606,1191,238,512,3,0.6027883761982585,13,0.6423047638312164,0.5851063829787234,0.2497055359246172,0.1562653562653562,0.62109375,0.1289236958369254,benchmark__subj_085__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_086,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.375,0.1762632197414806,5152,1031,2208,425,85,184,2,0.674372352927085,12,0.6524934481869737,0.3192934782608695,0.1755348326933626,0.097620500305064,0.8695652173913043,0.1635322040796334,benchmark__subj_086__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_087,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.395,0.2063157894736842,4226,846,1811,351,70,151,4,0.668086151422902,14,0.7024615016356818,0.5698509110988405,0.2186559679037111,0.1288416075650118,0.7218543046357616,0.2603855532472964,benchmark__subj_087__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_088,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.395,0.1619537275064267,4778,956,2047,396,79,170,2,0.6750743002572319,12,0.6838039424613745,0.361504640937958,0.182614133833646,0.1021693491952414,0.8588235294117647,0.2383947688852412,benchmark__subj_088__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_089,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.385,0.174135723431498,4781,957,2048,393,79,171,1,0.687994531890068,11,0.5846551203083182,0.3134765625,0.1580838323353293,0.0880587058038692,0.7719298245614035,0.0305426451097741,benchmark__subj_089__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
subj_091,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,3e-05,0.0003,0.001,,0.4,0.1533742331288343,7558,1512,3238,625,125,270,1,0.6966772949884809,11,0.5270951881800938,0.0855466337245213,0.1542416452442159,0.0835654596100278,1.0,0.0057170555595235,benchmark__subj_091__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,40,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_040.pt,part2
