subject_id,group,p,scenario,ft_strategy,seed,encoder_checkpoint,lr_encoder,lr_head,weight_decay,warmup_epochs,selected_threshold,val_f1_at_selected_threshold,n_calib,n_val,n_test,n_pos_calib,n_pos_val,n_pos_test,best_epoch,best_val_loss,stopped_epoch,auc,accuracy,f1,precision,recall,fdr,run_tag,history_path,predictions_path,status,error,ssl_epoch,ssl_checkpoint
subj_062,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.5580110497237569,5710,1142,2446,680,136,288,7,0.5292014634129045,17,0.8616517351457111,0.8409648405560098,0.5057179161372299,0.39879759519038077,0.6909722222222222,1.2550174967403476,benchmark__subj_062__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_063,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.395,0.27309236947791166,10400,2080,4456,1237,247,525,4,0.6469409722548265,14,0.6844767477074777,0.5433123877917415,0.27243475151948515,0.167693661971831,0.7257142857142858,0.2216010294291835,benchmark__subj_063__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_064,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.3890909090909091,6824,1365,2924,799,160,344,6,0.6074456365553887,16,0.7560922570758969,0.7387140902872777,0.3492333901192504,0.2469879518072289,0.5959302325581395,0.47159480905363405,benchmark__subj_064__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_066,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.395,0.32225063938618925,6036,1208,2586,719,144,305,4,0.542966772783671,14,0.7564010607944459,0.5402165506573859,0.3001765744555621,0.18292682926829268,0.8360655737704918,0.5095560760554189,benchmark__subj_066__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_067,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.395,0.41017488076311603,7210,1442,3089,854,171,364,4,0.5206547925111821,14,0.7214618409113822,0.689543541599223,0.319375443577005,0.215311004784689,0.6181318681318682,0.34924043339536026,benchmark__subj_067__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_076,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.395,0.3267429760665973,9346,1870,4005,1041,208,445,3,0.5968820163910402,13,0.729664815048605,0.6354556803995006,0.30343511450381677,0.19261053906723197,0.7146067415730337,0.3518240525857524,benchmark__subj_076__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_077,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.5986842105263158,9073,1815,3888,1013,203,431,4,0.2928223661647355,14,0.9534882316185527,0.863940329218107,0.6037453183520599,0.44579646017699115,0.9350348027842227,3.6418485288590583,benchmark__subj_077__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_078,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.22110552763819097,13414,2683,5748,1493,299,637,3,0.6829273330601036,13,0.5448655238324579,0.3347251217814892,0.2,0.11537533188510742,0.750392464678179,0.0038017577324696173,benchmark__subj_078__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_079,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.385,0.19973975276512687,13851,2771,5935,1536,307,659,1,0.6933745441777488,11,0.5086404953400804,0.11154170176916596,0.19996965559095736,0.11109238031018207,1.0,1.4792665873113916e-05,benchmark__subj_079__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_080,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.6751824817518248,8872,1775,3802,986,197,422,3,0.18927862294123207,13,0.980994279144115,0.914255654918464,0.7130281690140845,0.5672268907563025,0.9597156398104265,5.463539488648029,benchmark__subj_080__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_081,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.4225721784776903,9502,1901,4071,1058,212,453,4,0.5082866924019753,14,0.8123528787263097,0.7636944239744534,0.39344262295081966,0.27537511032656664,0.6887417218543046,0.8081359563965015,benchmark__subj_081__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_082,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.30669546436285094,9462,1893,4055,1054,211,451,2,0.6371939912147139,12,0.6680985158151451,0.6229346485819975,0.2701670644391408,0.1721411192214112,0.6274944567627494,0.19091814278882827,benchmark__subj_082__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_083,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.38,0.22293577981651377,13034,2607,5586,1450,290,620,4,0.6821672436968779,14,0.6106485390981253,0.3431793770139635,0.2155227710070558,0.12422972639881685,0.8129032258064516,0.08322982880957719,benchmark__subj_083__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_084,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.39,0.3459759481961147,9943,1989,4261,1106,221,470,3,0.5534075069451464,13,0.7433770913193061,0.6496127669561136,0.31293143120110445,0.1996476805637111,0.723404255319149,0.42903549185342565,benchmark__subj_084__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_085,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.375,0.31431079894644426,10748,2150,4606,1191,238,512,4,0.5873073806319126,14,0.6508228505129457,0.6083369518019974,0.25577557755775576,0.16213389121338911,0.60546875,0.14508222474360977,benchmark__subj_085__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_086,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.37,0.18181818181818182,5152,1031,2208,425,85,184,2,0.6735144577826492,12,0.651596601649768,0.4528985507246377,0.18046132971506107,0.10310077519379846,0.7228260869565217,0.1743253434675717,benchmark__subj_086__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_087,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.30434782608695654,4226,846,1811,351,70,151,5,0.6604284050898631,15,0.800825819835634,0.8288238542241856,0.35684647302904565,0.2598187311178248,0.5695364238410596,0.6553613458522042,benchmark__subj_087__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_088,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.2077922077922078,4778,956,2047,396,79,170,3,0.6765881680793842,13,0.7138393556676801,0.7200781631656082,0.2625482625482625,0.16803953871499178,0.6,0.30199880483767977,benchmark__subj_088__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_089,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.385,0.1874125874125874,4781,957,2048,393,79,171,4,0.6814162161282985,14,0.6260269747357206,0.365234375,0.1761723700887199,0.09879175550817342,0.8128654970760234,0.10514298958723517,benchmark__subj_089__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_091,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.05,0.15271838729383017,7558,1512,3238,625,125,270,1,0.6971272816733708,11,0.48981668663272443,0.08338480543545398,0.15393386545039908,0.08338480543545398,1.0,0.00016045553982411162,benchmark__subj_091__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_092,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.395,0.17304964539007092,4454,891,1908,369,74,159,2,0.6682567984434357,12,0.6467918774789547,0.3668763102725367,0.18488529014844804,0.10355253212396069,0.8616352201257862,0.14279575511889905,benchmark__subj_092__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_093,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.36,0.24880382775119617,4578,916,1961,379,76,163,2,0.6750550082677317,12,0.6811760852207974,0.6772055073941866,0.23458282950423218,0.1460843373493976,0.5950920245398773,0.27971578137706643,benchmark__subj_093__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_095,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.375,0.15369649805447472,4839,968,2073,401,80,173,2,0.6973866175028903,12,0.5363492546394889,0.10033767486734202,0.15419501133786848,0.08366141732283465,0.9826589595375722,0.001593722186749327,benchmark__subj_095__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_096,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.395,0.1545538178472861,5164,1033,2213,427,85,184,1,0.6904989836407539,11,0.5439845072535195,0.1342069588793493,0.15445719329214475,0.08405379442843419,0.9510869565217391,0.014418785059750075,benchmark__subj_096__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_097,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.38,0.2639593908629442,4178,836,1790,348,70,149,5,0.5791011940349232,15,0.8609948918035738,0.7167597765363128,0.33377135348226017,0.20751633986928106,0.8523489932885906,1.1846917663171808,benchmark__subj_097__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_098,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.385,0.1594488188976378,5605,1121,2401,465,93,200,1,0.6937495060630614,11,0.5715833711949114,0.20658059142024157,0.16775884665792923,0.09191000478697942,0.96,0.02501085841390733,benchmark__subj_098__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_099,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.16780045351473924,4491,899,1924,371,74,161,1,0.68916419960633,11,0.5413344701119985,0.183991683991684,0.16132478632478633,0.08825248392752776,0.937888198757764,0.00507598360483441,benchmark__subj_099__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_100,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.35,0.15339233038348082,6263,1253,2684,521,104,223,2,0.690119809992106,12,0.5720021574226087,0.08345752608047691,0.1534755677907777,0.08311591502049943,1.0,0.014162759772383352,benchmark__subj_100__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_101,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.39,0.16752843846949328,5536,1108,2372,459,92,197,2,0.6801163784433358,12,0.5610385670109108,0.2799325463743676,0.1643835616438356,0.09095831077422847,0.8527918781725888,0.013157266022474974,benchmark__subj_101__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_102,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.15213675213675212,5451,1091,2336,447,89,195,1,0.6853680719376485,11,0.5354207834824369,0.11172945205479452,0.15753146569224524,0.0855379188712522,0.9948717948717949,0.009133423232543262,benchmark__subj_102__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_103,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.39,0.16519174041297935,5596,1120,2397,460,92,200,1,0.7074863450867789,11,0.5628288575329995,0.39591155611180645,0.16203703703703703,0.09162303664921466,0.7,0.018067597335148747,benchmark__subj_103__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_104,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.23030303030303031,4775,955,2046,398,80,170,2,0.661388205046429,12,0.5984604289476985,0.6280547409579668,0.19300106044538706,0.11772315653298836,0.5352941176470588,0.040846950566329567,benchmark__subj_104__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_105,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.3076923076923077,4270,854,1829,353,71,153,7,0.48678282252240235,17,0.792674746907514,0.6790595954073264,0.28327228327228327,0.17417417417417416,0.7581699346405228,0.6587069511905441,benchmark__subj_105__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_122,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.05,0.23768410360589132,8673,1735,3716,1169,234,790,1,0.68564095373456,11,0.5029123441515181,0.21259418729817006,0.3506435863293387,0.21259418729817006,1.0,0.001669523299322913,benchmark__subj_122__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_123,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.33,0.2421455938697318,7355,1471,3151,886,177,743,4,0.6727437252174989,14,0.5493098934462514,0.4360520469692161,0.3740753786544558,0.25333969465648853,0.7146702557200538,0.015240913257431356,benchmark__subj_123__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
subj_124,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt,3e-05,0.0003,0.001,,0.4,0.26865671641791045,9299,1860,3984,1424,285,812,4,0.7005938581241075,14,0.5150293283595997,0.21711847389558234,0.33680629385498617,0.2035466461063994,0.9753694581280788,0.0016458665919249368,benchmark__subj_124__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,10,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_010.pt
