subject_id,group,p,scenario,ft_strategy,seed,encoder_checkpoint,lr_encoder,lr_head,weight_decay,warmup_epochs,selected_threshold,val_f1_at_selected_threshold,n_calib,n_val,n_test,n_pos_calib,n_pos_val,n_pos_test,best_epoch,best_val_loss,stopped_epoch,auc,accuracy,f1,precision,recall,fdr,run_tag,history_path,predictions_path,status,error,ssl_epoch,ssl_checkpoint
subj_064,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.395,0.24304267161410018,6824,1365,2924,799,160,344,3,0.6731451331477463,13,0.6175849558319813,0.38816689466484267,0.23710021321961622,0.13893053473263367,0.8081395348837209,0.08938504360298365,benchmark__subj_064__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_066,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.3508771929824561,6036,1208,2586,719,144,305,4,0.526760603221047,14,0.7370667164962161,0.6017014694508894,0.3087248322147651,0.1940928270042194,0.7540983606557377,0.40009310827400923,benchmark__subj_066__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_067,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.35051546391752575,7210,1442,3089,854,171,364,5,0.5810000269406381,15,0.7049158181268272,0.673033344124312,0.30344827586206896,0.20257826887661143,0.6043956043956044,0.3054565993050983,benchmark__subj_067__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_076,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.2822429906542056,9346,1870,4005,1041,208,445,3,0.6162961090949768,13,0.6928355005681102,0.5805243445692884,0.27146574154379877,0.16818914562063406,0.7033707865168539,0.2553477624734472,benchmark__subj_076__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_077,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.39,0.6182432432432432,9073,1815,3888,1013,203,431,5,0.2722862332813011,15,0.9682912440342638,0.8899176954732511,0.6525974025974026,0.50187265917603,0.9327146171693735,4.311159142907925,benchmark__subj_077__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_078,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.39,0.21256420387198735,13414,2683,5748,1493,299,637,3,0.6818111392041439,13,0.5480410245762288,0.2346903270702853,0.1974092318919905,0.11168455821635012,0.8492935635792779,0.005997806783924055,benchmark__subj_078__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_079,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.355,0.19954501137471564,13851,2771,5935,1536,307,659,2,0.6971690393836435,12,0.5084555596332809,0.11103622577927548,0.19987867758568395,0.11103622577927548,1.0,0.0011478048311484362,benchmark__subj_079__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_080,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.7802690582959642,8872,1775,3802,986,197,422,5,0.23435969314105073,15,0.9818566140385316,0.9531825355076275,0.8090128755364807,0.7392156862745098,0.8933649289099526,5.793026457092251,benchmark__subj_080__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_081,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.3499005964214712,9502,1901,4071,1058,212,453,3,0.5316326840497017,13,0.8036094972769219,0.601572095308278,0.3213389121338912,0.1982447083118224,0.847682119205298,0.7385674136869602,benchmark__subj_081__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_082,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.2726473175021988,9462,1893,4055,1054,211,451,2,0.6218911614042706,12,0.6931501337513627,0.5339087546239211,0.2651632970451011,0.16077322017916076,0.7560975609756098,0.2521290518189239,benchmark__subj_082__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_083,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.21863799283154123,13034,2607,5586,1450,290,620,3,0.6856743812698215,13,0.5914476504748418,0.3720014321518081,0.21696428571428572,0.12590673575129532,0.7838709677419354,0.04015202696312349,benchmark__subj_083__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_084,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.395,0.34810126582278483,9943,1989,4261,1106,221,470,2,0.5708331682683236,12,0.7246765856423668,0.6275522177892513,0.28609986504723345,0.1814033086138049,0.676595744680851,0.367155203744532,benchmark__subj_084__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_085,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.2928452579034942,10748,2150,4606,1191,238,512,3,0.6064734219118606,13,0.6404418050806057,0.601823708206687,0.2508169934640523,0.15857438016528927,0.599609375,0.13938415224984468,benchmark__subj_085__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_086,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.365,0.18401937046004843,5152,1031,2208,425,85,184,2,0.6754626042049678,12,0.672516755456264,0.3704710144927536,0.18331374853113983,0.10276679841897234,0.8478260869565217,0.21492236173983215,benchmark__subj_086__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_087,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.17970049916805325,4226,846,1811,351,70,151,4,0.6849159980214797,14,0.712259634564749,0.4334621755935947,0.20588235294117646,0.1165644171779141,0.8807947019867549,0.28256835023596716,benchmark__subj_087__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_088,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.20442930153321975,4778,956,2047,396,79,170,3,0.6704587253067783,13,0.6715816854179072,0.5398143624816805,0.20304568527918782,0.11857707509881422,0.7058823529411765,0.2202914267902532,benchmark__subj_088__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_089,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.375,0.16897856242118536,4781,957,2048,393,79,171,2,0.688744621528478,12,0.5840413500453318,0.28173828125,0.16182336182336182,0.08964646464646464,0.8304093567251462,0.041713373760079824,benchmark__subj_089__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_091,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.05,0.15271838729383017,7558,1512,3238,625,125,270,1,0.6968930975469962,11,0.5117812219227313,0.08338480543545398,0.15393386545039908,0.08338480543545398,1.0,0.00240414581304026,benchmark__subj_091__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_092,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.1603563474387528,4454,891,1908,369,74,159,1,0.6796042966655341,11,0.5738948761376672,0.16614255765199162,0.15864621893178213,0.08660508083140878,0.9433962264150944,0.040532015170209656,benchmark__subj_092__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_093,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.315,0.2386117136659436,4578,916,1961,379,76,163,3,0.6892398243127431,13,0.6822270143376759,0.5726670066292707,0.20793950850661624,0.12290502793296089,0.6748466257668712,0.25517971398263384,benchmark__subj_093__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_095,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.39,0.15296367112810708,4839,968,2073,401,80,173,1,0.6934523434678385,11,0.5562655917249771,0.0964785335262904,0.15516463689670726,0.08414872798434442,0.9942196531791907,0.014697132438806933,benchmark__subj_095__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_096,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.35,0.1668520578420467,5164,1033,2213,427,85,184,2,0.6831635092488794,12,0.603389440075428,0.2300045187528242,0.16552399608227228,0.09095801937567277,0.9184782608695652,0.043264201581410956,benchmark__subj_096__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_097,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.39,0.17302052785923755,4178,836,1790,348,70,149,2,0.683858536076888,12,0.6386554278165629,0.3743016759776536,0.17647058823529413,0.0990916597853014,0.8053691275167785,0.1446371406403801,benchmark__subj_097__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_098,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.35,0.15736040609137056,5605,1121,2401,465,93,200,1,0.6968942277671821,11,0.5793820990458882,0.11037067888379842,0.15573122529644268,0.08454935622317597,0.985,0.041177587614414035,benchmark__subj_098__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_099,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.395,0.17676767676767677,4491,899,1924,371,74,161,2,0.6726185581973185,12,0.570759187297203,0.2692307692307692,0.1630952380952381,0.0901909150757077,0.8509316770186336,0.01886528645480357,benchmark__subj_099__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_100,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.05,0.15327929255711129,6263,1253,2684,521,104,223,1,0.6969109012047386,11,0.5374606188377251,0.0830849478390462,0.15342277261781906,0.0830849478390462,1.0,0.00012311549302304102,benchmark__subj_100__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_101,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.16347124117053483,5536,1108,2372,459,92,197,2,0.6807208289308239,12,0.511341385144991,0.234822934232715,0.1554211261051652,0.0855532786885246,0.8477157360406091,0.0005081616142645825,benchmark__subj_101__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_102,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.375,0.15331010452961671,5451,1091,2336,447,89,195,1,0.6837180607041342,11,0.5666678642857998,0.11044520547945205,0.15597075548334688,0.0846934274371416,0.9846153846153847,0.019904615621545274,benchmark__subj_102__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_103,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.345,0.15278969957081545,5596,1120,2397,460,92,200,1,0.6973542502948216,11,0.5582407828857533,0.13975803087192323,0.15630114566284778,0.08511586452762923,0.955,0.027750186882661173,benchmark__subj_103__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_104,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.17034700315457413,4775,955,2046,398,80,170,1,0.6916573712963084,11,0.5193904427442618,0.4237536656891496,0.15725518227305219,0.08950366151342555,0.6470588235294118,0.0007031514236479237,benchmark__subj_104__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_105,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.375,0.3170028818443804,4270,854,1829,353,71,153,7,0.5854431540122914,17,0.7538256352660395,0.7129579004920722,0.2934051144010767,0.1847457627118644,0.7124183006535948,0.45679585648957216,benchmark__subj_105__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_122,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.315,0.2381679389312977,8673,1735,3716,1169,234,790,1,0.6977282865933795,11,0.5094402433010028,0.21286329386437028,0.3498555234496555,0.21218657320032352,0.9962025316455696,0.0021539822485185413,benchmark__subj_122__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_123,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.4,0.21955128205128205,7355,1471,3151,886,177,743,2,0.6944917407593381,12,0.5019330473120107,0.5268168835290384,0.3132197144173192,0.23809523809523808,0.4576043068640646,0.0006764032361078354,benchmark__subj_123__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
subj_124,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt,3e-05,0.0003,0.001,,0.39,0.2841225626740947,9299,1860,3984,1424,285,812,1,0.6979335763121164,11,0.5267247591300729,0.22816265060240964,0.3402703282557391,0.20602753962068068,0.9766009852216748,0.0007233303586344608,benchmark__subj_124__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,30,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_030.pt
