subject_id,group,p,scenario,ft_strategy,seed,encoder_checkpoint,lr_encoder,lr_head,weight_decay,warmup_epochs,selected_threshold,val_f1_at_selected_threshold,n_calib,n_val,n_test,n_pos_calib,n_pos_val,n_pos_test,best_epoch,best_val_loss,stopped_epoch,auc,accuracy,f1,precision,recall,fdr,run_tag,history_path,predictions_path,status,error,ssl_epoch,ssl_checkpoint
subj_081,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.4,0.3357363542739444,9502,1901,4071,1058,212,453,3,0.5597092430256718,13,0.8144658117311406,0.6543846720707442,0.34344377041530566,0.21775147928994082,0.8123620309050773,0.8059939892414008,benchmark__subj_081__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_082,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.4,0.2952586206896552,9462,1893,4055,1054,211,451,2,0.6390457536987822,12,0.689786662269811,0.6313193588162762,0.277428709521508,0.1773794808405439,0.6363636363636364,0.23899434931679117,benchmark__subj_082__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_083,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.395,0.20700765203383004,13034,2607,5586,1450,290,620,2,0.6934632313265213,12,0.5727164070518234,0.250984604368063,0.20817562452687358,0.1179245283018868,0.8870967741935484,0.02116011786778252,benchmark__subj_083__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_084,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.4,0.33270676691729323,9943,1989,4261,1106,221,470,3,0.5631189362495733,13,0.7413156580254465,0.6139403895799108,0.3038510368176047,0.1896460644479662,0.7638297872340426,0.41409881435318036,benchmark__subj_084__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_085,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.4,0.28663967611336033,10748,2150,4606,1191,238,512,3,0.6025685292620991,13,0.6429845887274059,0.5633955709943552,0.24653428250281004,0.15252665739452945,0.642578125,0.13840021930411095,benchmark__subj_085__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_086,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.39,0.1551094890510949,5152,1031,2208,425,85,184,1,0.6882486592555486,11,0.6142996004468122,0.09375,0.15462610899873258,0.08382959230416857,0.9945652173913043,0.09103356472303267,benchmark__subj_086__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_087,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.22500000000000003,0.15300546448087432,4226,846,1811,351,70,151,1,0.6942166552194186,11,0.4864158621239927,0.08337934842628382,0.15392456676860347,0.08337934842628382,1.0,8.929353934898249e-07,benchmark__subj_087__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_088,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.4,0.16518424396442186,4778,956,2047,396,79,170,2,0.6707569550270814,12,0.6887868626406343,0.3092330239374695,0.17981438515081208,0.09974259974259975,0.9117647058823529,0.25653220322098574,benchmark__subj_088__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_089,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.395,0.19230769230769232,4781,957,2048,393,79,171,4,0.6559020034198103,14,0.6592609209046412,0.396484375,0.17709720372836218,0.09992486851990984,0.7777777777777778,0.17427143504078066,benchmark__subj_089__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_091,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.365,0.1534683855125844,7558,1512,3238,625,125,270,1,0.7011230509117167,11,0.5139456673654788,0.08338480543545398,0.15393386545039908,0.08338480543545398,1.0,0.0004481982348902239,benchmark__subj_091__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_092,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.375,0.17983651226158037,4454,891,1908,369,74,159,2,0.6794678509302279,12,0.5841073605402548,0.3055555555555556,0.1640378548895899,0.091164095371669,0.8176100628930818,0.04235569484026566,benchmark__subj_092__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_093,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.395,0.2049469964664311,4578,916,1961,379,76,163,3,0.6582485024845757,13,0.7017374451503716,0.4625191228964814,0.2063253012048193,0.11759656652360514,0.8404907975460123,0.3208427053590729,benchmark__subj_093__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_095,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.05,0.15267175572519084,4839,968,2073,401,80,173,1,0.6992480222843895,11,0.5338271980529359,0.08345393150024119,0.15405164737310775,0.08345393150024119,1.0,0.003674634350441403,benchmark__subj_095__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_096,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.4,0.19690576652601968,5164,1033,2213,427,85,184,3,0.6422498749509554,13,0.6378383011549917,0.4333483958427474,0.18992248062015504,0.10777126099706745,0.7989130434782609,0.11765599432803173,benchmark__subj_096__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_097,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.4,0.1783625730994152,4178,836,1790,348,70,149,2,0.6931287689072093,12,0.6047302962263148,0.346927374301676,0.17150956768249467,0.09587955625990491,0.8120805369127517,0.07473049239262036,benchmark__subj_097__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_098,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.39,0.1546134663341646,5605,1121,2401,465,93,200,1,0.6937578748529453,11,0.548439345751931,0.0941274468971262,0.15402567094515754,0.08350906790383804,0.99,0.00791727358224855,benchmark__subj_098__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_099,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.4,0.1692126909518214,4491,899,1924,371,74,161,1,0.6796671721640896,11,0.5644740226110914,0.21725571725571727,0.15677491601343785,0.08615384615384615,0.8695652173913043,0.014391875986612764,benchmark__subj_099__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_100,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.4,0.15384615384615385,6263,1253,2684,521,104,223,1,0.6916388454479117,11,0.5580581738802448,0.0830849478390462,0.15342277261781906,0.0830849478390462,1.0,0.01031637134659947,benchmark__subj_100__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_101,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.4,0.16633266533066132,5536,1108,2372,459,92,197,2,0.6861232097398503,12,0.5349623665324698,0.24747048903878582,0.1607898448519041,0.08860103626943006,0.868020304568528,0.0015314495939632974,benchmark__subj_101__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_102,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.4,0.15299539170506912,5451,1091,2336,447,89,195,1,0.6839950060647743,11,0.5671349357477335,0.16738013698630136,0.1561822125813449,0.08530805687203792,0.9230769230769231,0.009833833454443502,benchmark__subj_102__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_103,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.39,0.16226415094339622,5596,1120,2397,460,92,200,1,0.6913471613611494,11,0.5652116522530723,0.23028785982478098,0.15945330296127563,0.08771929824561403,0.875,0.021475055130062606,benchmark__subj_103__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_104,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.4,0.18780889621087316,4775,955,2046,398,80,170,2,0.6748856823481815,12,0.5998557632008028,0.49560117302052786,0.1861198738170347,0.10746812386156648,0.6941176470588235,0.053697365795497984,benchmark__subj_104__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_105,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.4,0.33974358974358976,4270,854,1829,353,71,153,7,0.5535131674739739,17,0.7698886237072395,0.7665390924002187,0.31017770597738287,0.20600858369098712,0.6274509803921569,0.5257136305422069,benchmark__subj_105__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_122,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.05,0.23768410360589132,8673,1735,3716,1169,234,790,1,0.6957985319046878,11,0.5037994151085423,0.21259418729817006,0.3506435863293387,0.21259418729817006,1.0,5.52075525135743e-06,benchmark__subj_122__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_123,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.395,0.2512479201331115,7355,1471,3151,886,177,743,4,0.6697553593151266,14,0.553278271620395,0.43700412567438907,0.36642857142857144,0.2493923189110355,0.6904441453566622,0.019580168275201103,benchmark__subj_123__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
subj_124,benchmark,100,ssl_ft,full_ft,42,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt,3e-05,0.0003,0.001,,0.38,0.28338762214983715,9299,1860,3984,1424,285,812,1,0.6973930420414094,11,0.5364247821144373,0.22088353413654618,0.3392933163048106,0.20509521358723623,0.9815270935960592,0.0018312968570891755,benchmark__subj_124__p100__ssl_ft__seed42__full_ft__lre3em05__lrh3em04__wd1em03,,,ok,,50,/kaggle/input/datasets/taisiyaglazova/ssl-checkpoints/checkpoints/encoder_epoch_050.pt
